eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
1416.61,-5608.577049809999,1283,0.0027157553,0.013682937,6.151632,-0.00064385263,2600.7246,0.0039122700691223145,127,260096,12442.941785640083,33292288
1451.34,-4892.04294874,1250,0.0029461142,0.01761055,6.1301045,-0.0005311451,2772.6782,0.0030159950256347656,128,262144,12652.51673353184,33554432
1483.91,-5274.44680531,1215,0.0029103407,0.017188644,6.116689,-0.00025420246,8245.148,0.0012311339378356934,129,264192,12868.211480563506,33816576
1877.86,-7695.392428510002,1191,0.0028787325,0.0176548,6.108571,-0.00023142505,3093.1228,0.005129635334014893,130,266240,13088.300034321845,34078720
1545.79,-5538.386716489999,1166,0.003078683,0.018544387,6.0782876,-0.00060076464,2492.9578,0.005971193313598633,131,268288,13312.950039670803,34340864
1899.26,-6970.83874037,1144,0.0029929937,0.018439483,6.0616374,-0.00050291856,2612.935,0.006651043891906738,132,270336,13541.922787435353,34603008
2351.78,-8142.988325100001,1124,0.0029820167,0.019836808,6.052771,-0.0002647495,1807.5232,0.009340226650238037,133,272384,13775.039041625336,34865152
2486.21,-8590.049791210002,1118,0.0037242484,0.028329467,6.0231524,-0.0002942312,2093.4468,0.0155181884765625,134,274432,14009.513888952322,35127296
2934.78,-8682.989502769999,1093,0.0028082551,0.015573883,5.9985986,-0.00035027222,2418.8955,0.011548399925231934,135,276480,14249.284959619865,35389440
2386.46,-8346.08052049,1070,0.0037012678,0.029172134,5.9800005,0.000109928034,2185.687,0.003956735134124756,136,278528,14494.094765212387,35651584
2212.87,-6892.401667009999,1051,0.0030674995,0.020792771,5.9596877,-0.0005135574,2082.5676,0.00745999813079834,137,280576,14743.403468396515,35913728
2637.99,-8151.581179329998,1029,0.00265447,0.013331604,5.933533,-0.0006010371,2170.151,0.018125832080841064,138,282624,14998.063165600412,36175872
2176.28,-6718.74681599,1015,0.0029211654,0.017687608,5.9211035,-0.00053342164,1927.8082,0.021491706371307373,139,284672,15256.244022994302,36438016
2304.28,-7332.295641539999,991,0.0038207923,0.03439026,5.9041295,0.00021757171,2346.1384,0.024007797241210938,140,286720,15520.611614014022,36700160
1880.94,-6492.336187309998,965,0.0038042744,0.03165512,5.871499,-0.00022187523,2712.155,0.0057212114334106445,141,288768,15792.19077819772,36962304
2132.56,-6833.32957552,943,0.0026970098,0.015406037,5.859923,-0.00041336092,2329.0522,0.005884408950805664,142,290816,16069.991272067651,37224448
1526.19,-5369.784186989999,913,0.002738128,0.016209412,5.8389406,-0.00029412587,3018.6387,0.009187281131744385,143,292864,16356.856877578422,37486592
1580.72,-5281.47043955,892,0.0030251981,0.018842697,5.8224497,-0.00074784085,2700.1555,0.005607962608337402,144,294912,16650.451375441626,37748736
1754.39,-6329.528758160001,878,0.0029235978,0.017484665,5.7987623,-0.00044119326,2548.085,0.009851396083831787,145,296960,16949.001322428696,38010880
2145.05,-7972.993318010001,856,0.002783847,0.0146308895,5.790894,-0.00029863144,3657.58,0.008346498012542725,146,299008,17255.143703974783,38273024
1888.97,-6605.191772250001,837,0.0028001592,0.014593124,5.7665553,-0.0008369869,2489.5396,0.019472122192382812,147,301056,17568.330151209608,38535168
2062.97,-8207.081498009999,816,0.0027784084,0.015859986,5.7364674,-0.0005053568,2396.368,0.01860743761062622,148,303104,17889.353654475883,38797312
1795.42,-6316.435111479999,802,0.004109351,0.038547896,5.719219,0.00040239329,2352.9114,0.011442005634307861,149,305152,18215.867893989198,39059456
2131.82,-8020.60949927,786,0.002885874,0.017474746,5.711381,-0.00024504962,2169.1304,0.021643877029418945,150,307200,18549.226207534783,39321600
1663.24,-5263.444941499999,764,0.008766929,0.095976256,5.6957383,0.003095572,2569.0522,0.003247082233428955,151,309248,18892.086941894144,39583744
1643.1,-5178.112173870001,745,0.0026497047,0.013730621,5.673282,-0.0004567245,2009.0182,0.009766340255737305,152,311296,19243.763636213727,39845888
